Id,MSSubClass,LotArea,OverallCond,YearBuilt,TotalBsmtSF,SalePrice,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE
1287,20,9790,5,1963,1328.0,143000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1288,20,36500,5,1964,1624.0,190000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1289,120,5664,5,2000,1501.0,278000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1290,60,11065,5,2006,1085.0,281000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1291,80,14112,7,1964,1152.0,180500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,160,1680,7,1972,630.0,119500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1293,70,6600,4,1892,994.0,107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,60,10140,5,1976,832.0,162900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1295,20,8172,7,1955,864.0,115000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1296,20,8400,5,1968,1052.0,138500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1297,20,8700,6,1963,1120.0,155000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1298,180,3675,5,2005,547.0,140000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1299,60,63887,5,2008,6110.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,20,7500,7,1959,1246.0,154000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1301,60,10762,5,1999,978.0,225000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,70,7500,7,1942,771.0,177500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1303,60,10120,5,1994,1165.0,290000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1304,20,8688,5,2005,1616.0,232000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1305,160,3363,5,2004,976.0,130000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1306,20,13173,5,2006,1652.0,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,120,6955,5,2005,1368.0,202500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1308,20,8072,5,1994,990.0,138000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1309,20,12000,7,1948,924.0,147000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1310,20,7153,5,1991,1278.0,179200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1311,20,17500,8,1959,1902.0,335000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1312,20,8814,5,2005,1274.0,203000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1313,60,9572,5,1990,1453.0,302000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1314,60,14774,5,1999,1393.0,333168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,20,8190,6,1954,948.0,119000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1316,60,11075,5,1969,952.0,206900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1317,20,10226,5,2008,1622.0,295493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1318,120,4230,5,2006,1352.0,208900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1319,20,14781,5,2001,1753.0,275000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,20,10215,5,1954,864.0,111000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1321,20,8400,3,1957,1478.0,156500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1322,20,6627,6,1949,0.0,72500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,60,10186,5,1992,750.0,190000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1324,30,5330,7,1940,420.0,82500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1325,20,9986,5,2006,1795.0,147000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1326,30,3636,4,1922,796.0,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1327,30,4270,6,1931,544.0,79000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1328,20,6600,9,1982,816.0,130500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1329,50,10440,7,1920,1510.0,256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,60,9084,5,1998,935.0,176500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1331,20,10000,5,2006,1588.0,227000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1332,80,10780,5,1976,911.0,132500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1333,20,8877,6,1938,816.0,100000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1334,50,7200,6,1938,803.0,125500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,160,2368,6,1970,765.0,125000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1336,20,9650,5,1977,1350.0,167900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1337,90,9246,5,1973,1656.0,135000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1338,30,4118,4,1941,693.0,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,60,13450,5,2002,916.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,20,9560,7,1972,864.0,128500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,20,8294,5,1971,858.0,123000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1342,20,13695,5,2003,1114.0,155000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1343,60,9375,5,2002,1284.0,228500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1344,50,7558,6,1928,896.0,177000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1345,60,11103,5,2006,728.0,155835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,30,6000,4,1920,960.0,108500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1347,20,20781,7,1968,1568.0,262500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,20,15306,5,2006,1732.0,283463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,20,16196,5,1998,1482.0,215000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1350,70,5250,5,1872,684.0,122000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1351,90,11643,5,1969,1248.0,200000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1352,60,9247,6,1962,858.0,171000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1353,50,6000,9,1937,698.0,134900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1354,50,14720,5,1995,2033.0,410000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,60,10316,5,2000,992.0,235000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1356,80,10192,6,1968,570.0,170000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1357,20,9477,5,1966,864.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,20,12537,6,1971,1078.0,149900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,160,2117,5,2000,756.0,177500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1360,20,16737,5,2004,1980.0,315000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1361,70,9842,6,1921,612.0,189000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1362,20,16158,5,2005,1530.0,260000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1363,50,12513,4,1920,715.0,104900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,60,8499,5,2006,616.0,156932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1365,160,3180,5,2005,600.0,144152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1366,60,7500,5,2000,814.0,216000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1367,60,9179,5,1999,873.0,193000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1368,160,2665,6,1977,757.0,127000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1369,120,4435,5,2003,848.0,144000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1370,20,10635,5,2003,1657.0,232000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,50,5400,6,1920,840.0,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,80,9600,6,1955,992.0,165500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1373,60,9750,6,1998,1108.0,274300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,20,11400,5,2001,2633.0,466500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1375,60,10625,5,2005,1026.0,250000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1376,20,10991,5,2007,1571.0,239000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1377,30,6292,5,1930,768.0,91000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1378,50,10998,5,1941,984.0,117000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1379,160,1953,5,1973,483.0,83000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1380,80,9735,5,2006,384.0,167500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1381,30,8212,3,1914,864.0,58500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1382,20,12925,7,1970,1205.0,237500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,70,7200,7,1920,596.0,157000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,30,25339,7,1918,816.0,112000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1385,50,9060,5,1939,560.0,105000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1386,50,5436,8,1922,796.0,125500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1387,60,16692,5,1978,1392.0,250000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1388,50,8520,7,1916,714.0,136000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1389,20,14892,5,2006,1746.0,377500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,50,6000,6,1941,735.0,131000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1391,20,9100,5,2000,1525.0,235000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1392,90,8944,5,1967,1584.0,124000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1393,85,7838,5,1967,864.0,123000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1394,190,10800,7,1905,482.0,163000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1395,120,4045,5,2006,1356.0,246578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1396,60,12665,5,2005,1094.0,281213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1397,20,57200,5,1948,747.0,160000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1398,70,6120,8,1920,939.0,137500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1399,50,7200,4,1950,1208.0,138000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1400,50,6171,6,1925,976.0,137450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1401,50,6000,7,1929,862.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,60,7415,5,2004,839.0,193000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1403,20,6762,5,2006,1286.0,193879.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1404,20,15256,5,2007,1485.0,282922.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,50,10410,4,1915,672.0,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,120,3842,5,2004,1594.0,275000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1407,85,8445,7,1972,768.0,133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,20,8780,5,1985,833.0,112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,70,7740,7,1910,622.0,125500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1410,60,20544,6,1986,791.0,215000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,60,12420,5,2001,944.0,230000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1412,50,9600,8,1950,856.0,140000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1413,90,7200,5,1949,0.0,90000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1414,20,10994,5,2005,1844.0,257000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,50,13053,7,1923,833.0,207000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1416,120,3635,5,2007,1386.0,175900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1417,190,11340,6,1885,777.0,122500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1418,60,16545,5,1998,1284.0,340000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1419,20,9204,5,1963,1144.0,124000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1420,20,16381,5,1969,1844.0,223000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1421,60,11700,6,1968,708.0,179900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,120,4043,5,1977,1069.0,127500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1423,120,4435,5,2003,848.0,136500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1424,80,19690,7,1966,697.0,274970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,20,9503,5,1958,1024.0,144000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1426,20,10721,6,1959,1252.0,142000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1427,60,10944,5,1994,1223.0,271000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1428,50,10930,6,1945,913.0,140000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1429,30,7200,7,1940,788.0,119000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,20,12546,7,1981,1440.0,182900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,60,21930,5,2005,732.0,192140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1432,120,4928,6,1976,958.0,143750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1433,30,10800,6,1927,656.0,64500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1434,60,10261,5,2000,936.0,186500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1435,20,17400,5,1977,1126.0,160000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1436,20,8400,9,1962,1319.0,174000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1437,20,9000,6,1971,864.0,120500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,20,12444,5,2008,1932.0,394617.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,20,7407,7,1957,912.0,149700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1440,60,11584,6,1979,539.0,197000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1441,70,11526,7,1922,588.0,191000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1442,120,4426,5,2004,848.0,149300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1443,60,11003,5,2008,1017.0,310000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1444,30,8854,6,1916,952.0,121000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1445,20,8500,5,2004,1422.0,179600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,85,8400,5,1966,814.0,129000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1447,20,26142,7,1962,1188.0,157900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,60,10000,5,1995,1220.0,240000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,50,11767,7,1910,560.0,112000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1450,180,1533,7,1970,630.0,92000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1451,90,9000,5,1974,896.0,136000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1452,20,9262,5,2008,1573.0,287090.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1453,180,3675,5,2005,547.0,145000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1454,20,17217,5,2006,1140.0,84500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1455,20,7500,5,2004,1221.0,185000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1456,60,7917,5,1999,953.0,175000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,20,13175,6,1978,1542.0,210000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1458,70,9042,9,1941,1152.0,266500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1459,20,9717,6,1950,1078.0,142125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1460,20,9937,6,1965,1256.0,147500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
